,VentNoeud,HouleDominante,HouleMax,HoulePeriode,Mer,Temperature,JourNuit,VentDanger,HouleDanger,Ligne_Frioul-Vieux Port,Ligne_IF-Frioul,Ligne_IF-Vieux Port,Ligne_Vieux Port-Frioul,Ligne_Vieux Port-IF,Annulation
4084,20.0,1.3,2.8,5.0,3,25.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4085,20.0,1.3,2.8,5.0,3,25.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4086,19.0,1.4,2.4,5.0,3,25.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4087,19.0,1.4,2.4,5.0,3,25.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4088,26.0,1.4,2.6,5.0,3,26.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4089,26.0,1.4,2.6,5.0,3,26.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4090,26.0,1.4,2.6,5.0,3,26.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4091,20.0,1.4,2.3,5.0,3,26.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4092,25.0,1.3,2.1,4.0,3,26.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4093,25.0,1.3,2.1,4.0,3,26.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4094,22.0,1.2,2.1,4.0,2,26.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4095,22.0,1.2,2.0,5.0,2,25.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4096,22.0,1.3,2.2,5.0,3,26.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4097,22.0,1.3,2.2,5.0,3,26.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4098,20.0,1.2,1.9,5.0,2,25.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4099,20.0,1.3,2.2,5.0,3,25.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4100,18.0,1.3,2.2,5.0,3,24.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4101,18.0,1.3,2.2,5.0,3,24.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4102,18.0,1.3,2.2,5.0,3,24.0,29,0,0,0.0,0.0,0.0,1.0,0.0,0
4103,18.0,1.3,2.2,5.0,3,24.0,59,0,0,1.0,0.0,0.0,0.0,0.0,0
4104,18.0,1.3,2.2,5.0,3,24.0,99,0,0,0.0,0.0,0.0,1.0,0.0,0
4105,18.0,1.3,2.2,5.0,3,24.0,129,0,0,1.0,0.0,0.0,0.0,0.0,0
4106,19.0,1.5,2.3,6.0,3,24.0,-87,0,0,0.0,0.0,0.0,1.0,0.0,0
4107,19.0,1.5,2.3,6.0,3,24.0,-52,0,0,1.0,0.0,0.0,0.0,0.0,0
4108,19.0,1.5,2.3,6.0,3,24.0,-17,0,0,0.0,0.0,0.0,1.0,0.0,0
4109,19.0,1.5,2.3,6.0,3,24.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4110,19.0,1.5,2.3,6.0,3,24.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4111,19.0,1.5,2.3,6.0,3,24.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4112,19.0,1.5,2.3,6.0,3,24.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4113,19.0,1.5,2.3,6.0,3,24.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4114,19.0,1.5,2.3,6.0,3,24.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4115,19.0,1.5,2.3,6.0,3,24.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4116,19.0,1.5,2.3,6.0,3,24.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4117,19.0,1.5,2.3,6.0,3,24.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4118,19.0,1.5,2.3,6.0,3,24.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4119,19.0,1.5,2.3,6.0,3,24.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4120,19.0,1.5,2.3,6.0,3,24.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4121,19.0,1.5,2.3,6.0,3,24.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4122,17.0,1.7,2.9,6.0,3,25.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4123,17.0,1.7,2.9,6.0,3,25.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4124,20.0,1.5,2.5,6.0,3,25.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4125,20.0,1.5,2.5,6.0,3,25.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4126,17.0,1.6,3.0,6.0,3,24.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4127,17.0,1.6,2.6,6.0,3,24.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4128,16.0,1.6,3.2,6.0,3,24.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4129,16.0,1.6,3.2,6.0,3,24.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4130,13.0,1.5,2.4,6.0,3,23.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4131,13.0,1.5,2.4,6.0,3,23.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4132,16.0,1.4,2.2,6.0,3,24.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4133,16.0,1.4,2.2,6.0,3,24.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4134,15.0,1.3,2.3,6.0,3,23.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4135,15.0,1.5,2.7,6.0,3,23.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4136,18.0,1.5,2.9,6.0,3,23.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4137,18.0,1.6,3.3,6.0,3,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4138,17.0,1.7,2.8,7.0,3,22.0,31,0,0,0.0,0.0,0.0,1.0,0.0,0
4139,19.0,1.8,3.3,7.0,3,22.0,61,0,0,1.0,0.0,0.0,0.0,0.0,0
4140,18.0,2.0,3.6,7.0,3,21.0,101,0,0,0.0,0.0,0.0,1.0,0.0,0
4141,18.0,1.9,3.4,7.0,3,22.0,131,0,0,1.0,0.0,0.0,0.0,0.0,0
4142,20.0,3.0,5.3,8.0,4,20.0,-88,0,0,0.0,0.0,0.0,1.0,0.0,0
4143,17.0,3.3,5.4,8.0,4,20.0,-53,0,0,1.0,0.0,0.0,0.0,0.0,0
4144,21.0,3.6,5.7,8.0,4,20.0,-18,0,0,0.0,0.0,0.0,1.0,0.0,0
4145,22.0,3.2,5.4,8.0,4,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4146,19.0,3.6,6.9,8.0,4,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4147,15.0,3.5,5.4,9.0,4,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4148,13.0,3.7,6.5,9.0,4,20.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4149,13.0,3.7,6.5,9.0,4,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4150,10.0,3.6,6.2,9.0,4,20.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4151,7.0,3.6,5.7,9.0,4,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4152,6.0,3.4,5.5,9.0,4,20.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4153,6.0,3.4,5.5,9.0,4,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4154,6.0,3.4,5.5,9.0,4,20.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4155,8.0,3.2,5.3,9.0,4,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4156,8.0,2.9,5.3,9.0,4,21.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4157,8.0,2.9,5.3,9.0,4,21.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4158,8.0,2.9,5.0,9.0,4,21.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4159,8.0,2.9,5.0,9.0,4,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4160,13.0,2.8,5.1,9.0,4,23.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4161,13.0,2.8,5.1,9.0,4,23.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4162,13.0,2.8,5.1,9.0,4,23.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4163,11.0,2.9,5.0,9.0,4,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4164,10.0,2.7,4.6,9.0,4,22.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4165,10.0,2.7,4.6,9.0,4,22.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4166,11.0,2.5,4.7,9.0,3,22.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4167,11.0,2.6,4.3,8.0,4,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4168,12.0,2.4,3.8,8.0,3,22.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4169,12.0,2.4,3.8,8.0,3,22.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4170,10.0,2.5,4.2,8.0,3,22.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4171,11.0,2.4,4.5,8.0,3,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4172,9.0,2.4,3.7,8.0,3,21.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4173,7.0,2.4,3.9,8.0,3,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4174,5.0,2.6,4.7,8.0,4,20.0,32,0,0,0.0,0.0,0.0,1.0,0.0,0
4175,5.0,2.7,5.1,9.0,4,20.0,62,0,0,1.0,0.0,0.0,0.0,0.0,0
4176,4.0,2.8,4.5,8.0,4,19.0,102,0,0,0.0,0.0,0.0,1.0,0.0,0
4177,5.0,2.9,5.2,8.0,4,19.0,132,0,0,1.0,0.0,0.0,0.0,0.0,0
4178,7.0,1.8,3.2,7.0,3,17.0,-89,1,0,0.0,0.0,0.0,1.0,0.0,0
4179,13.0,2.0,3.3,7.0,3,17.0,-54,1,0,1.0,0.0,0.0,0.0,0.0,0
4180,10.0,1.8,3.3,7.0,3,16.0,-19,1,0,0.0,0.0,0.0,1.0,0.0,0
4181,11.0,1.8,3.2,7.0,3,16.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4182,8.0,1.7,2.7,7.0,3,15.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4183,8.0,1.7,2.9,7.0,3,15.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4184,9.0,1.6,2.5,7.0,3,16.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4185,9.0,1.6,2.5,7.0,3,16.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
4186,9.0,1.5,2.8,7.0,3,17.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
4187,9.0,1.5,2.8,7.0,3,17.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4188,9.0,1.5,2.8,7.0,3,17.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
4189,11.0,1.5,2.5,6.0,3,17.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4190,11.0,1.5,2.5,6.0,3,17.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
4191,6.0,1.4,1.9,7.0,3,18.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4192,6.0,1.4,1.9,7.0,3,18.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4193,6.0,1.4,1.9,7.0,3,18.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
4194,6.0,1.4,1.9,7.0,3,18.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
4195,10.0,1.4,2.7,6.0,3,18.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4196,10.0,1.4,2.7,6.0,3,18.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
4197,10.0,1.4,2.7,6.0,3,18.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4198,10.0,1.5,2.5,7.0,3,18.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
4199,10.0,1.5,2.5,7.0,3,18.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4200,10.0,1.6,2.3,6.0,3,19.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
4201,10.0,1.6,2.3,6.0,3,19.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4202,11.0,1.6,2.5,7.0,3,19.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
4203,11.0,1.6,2.5,7.0,3,19.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4204,11.0,1.6,2.5,7.0,3,19.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
4205,11.0,1.6,2.5,7.0,3,19.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4206,12.0,1.5,2.3,6.0,3,20.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
4207,11.0,1.6,2.7,6.0,3,19.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4208,11.0,1.6,2.7,6.0,3,19.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4209,11.0,1.6,2.7,6.0,3,19.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
4210,11.0,1.6,2.7,6.0,3,19.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
4211,14.0,1.5,2.8,6.0,3,20.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4212,14.0,1.5,2.8,6.0,3,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4213,14.0,1.5,2.8,6.0,3,20.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
4214,12.0,1.4,2.5,6.0,3,20.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
4215,12.0,1.4,2.5,6.0,3,20.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4216,12.0,1.4,2.5,6.0,3,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4217,12.0,1.4,2.5,6.0,3,20.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
4218,12.0,1.4,2.3,6.0,3,20.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
4219,11.0,1.4,2.4,6.0,3,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4220,11.0,1.4,2.4,6.0,3,20.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4221,11.0,1.4,2.4,6.0,3,20.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
4222,11.0,1.4,2.4,6.0,3,20.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
4223,9.0,1.3,2.1,6.0,3,20.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4224,9.0,1.3,2.1,6.0,3,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4225,9.0,1.3,2.1,6.0,3,20.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4226,9.0,1.3,2.1,6.0,3,20.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
4227,10.0,1.2,2.1,6.0,2,20.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
4228,7.0,1.4,2.5,5.0,3,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4229,7.0,1.4,2.5,5.0,3,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4230,7.0,1.4,2.5,5.0,3,20.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4231,8.0,1.3,2.2,5.0,3,20.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4232,8.0,1.3,2.2,5.0,3,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4233,14.0,1.2,2.2,5.0,2,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4234,15.0,1.2,1.8,5.0,2,19.0,34,1,0,0.0,0.0,0.0,1.0,0.0,0
4235,15.0,1.2,1.9,5.0,2,19.0,64,1,0,1.0,0.0,0.0,0.0,0.0,0
4236,16.0,1.1,1.9,5.0,2,18.0,104,1,0,0.0,0.0,0.0,1.0,0.0,0
4237,15.0,1.0,1.5,5.0,2,18.0,134,1,0,1.0,0.0,0.0,0.0,0.0,0
4238,2.0,0.6,0.9,6.0,2,9.0,-91,1,0,0.0,0.0,0.0,1.0,0.0,0
4239,5.0,0.6,1.0,6.0,2,9.0,-56,0,0,1.0,0.0,0.0,0.0,0.0,0
4240,6.0,0.6,1.0,6.0,2,9.0,-21,0,0,0.0,0.0,0.0,1.0,0.0,0
4241,6.0,0.6,1.0,6.0,2,9.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4242,3.0,0.6,1.0,6.0,2,9.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4243,2.0,0.6,0.9,6.0,2,12.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4244,3.0,0.6,1.1,6.0,2,12.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0
4245,2.0,0.6,1.0,6.0,2,14.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
4246,2.0,0.6,1.0,6.0,2,14.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
4247,2.0,0.6,1.0,6.0,2,14.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4248,2.0,0.6,0.9,6.0,2,16.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
4249,2.0,0.5,1.0,6.0,1,15.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
4250,2.0,0.5,1.0,6.0,1,15.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4251,2.0,0.5,1.0,6.0,1,15.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
4252,2.0,0.6,1.0,6.0,2,16.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4253,2.0,0.6,1.0,6.0,2,16.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
4254,2.0,0.5,0.8,6.0,1,17.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
4255,2.0,0.5,0.8,6.0,1,17.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4256,2.0,0.6,0.9,6.0,2,18.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
4257,2.0,0.6,0.9,6.0,2,18.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
4258,4.0,0.5,0.8,6.0,1,18.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4259,4.0,0.5,0.8,6.0,1,18.0,0,1,0,0.0,0.0,0.0,0.0,1.0,0
4260,4.0,0.5,0.9,6.0,1,18.0,0,1,0,0.0,1.0,0.0,0.0,0.0,0
4261,4.0,0.5,0.9,6.0,1,18.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4262,4.0,0.5,0.9,6.0,1,18.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4263,4.0,0.5,0.9,6.0,1,18.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
4264,2.0,0.5,0.8,6.0,1,18.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4265,2.0,0.5,0.8,6.0,1,18.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4266,2.0,0.5,0.8,6.0,1,18.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4267,2.0,0.5,0.8,6.0,1,18.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4268,2.0,0.5,0.7,6.0,1,18.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4269,2.0,0.5,0.7,6.0,1,18.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4270,2.0,0.5,0.7,6.0,1,18.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4271,2.0,0.5,0.7,6.0,1,18.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4272,3.0,0.5,0.8,6.0,1,19.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
4273,3.0,0.5,0.8,6.0,1,19.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4274,2.0,0.5,0.8,6.0,1,19.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4275,2.0,0.5,0.8,6.0,1,19.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4276,2.0,0.5,0.8,6.0,1,19.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4277,4.0,0.4,0.7,6.0,1,21.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4278,4.0,0.4,0.7,6.0,1,21.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4279,4.0,0.4,0.7,6.0,1,21.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
4280,4.0,0.4,0.7,6.0,1,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
4281,4.0,0.4,0.7,6.0,1,21.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4282,4.0,0.4,0.8,6.0,1,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
4283,4.0,0.4,0.8,6.0,1,20.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
4284,6.0,0.4,0.7,6.0,1,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4285,6.0,0.4,0.7,6.0,1,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4286,6.0,0.4,0.7,6.0,1,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4287,5.0,0.4,0.8,6.0,1,18.0,35,0,0,0.0,0.0,0.0,1.0,0.0,0
4288,6.0,0.4,0.7,6.0,1,18.0,65,0,0,1.0,0.0,0.0,0.0,0.0,0
4289,6.0,0.4,0.9,6.0,1,15.0,105,0,0,0.0,0.0,0.0,1.0,0.0,0
4290,5.0,0.4,0.7,5.0,1,15.0,135,0,0,1.0,0.0,0.0,0.0,0.0,0
4291,11.0,1.7,3.1,5.0,3,18.0,-92,0,0,0.0,0.0,0.0,1.0,0.0,0
4292,13.0,1.8,3.4,5.0,3,19.0,-57,0,0,1.0,0.0,0.0,0.0,0.0,0
4293,14.0,1.8,3.1,5.0,3,19.0,-22,0,0,0.0,0.0,0.0,1.0,0.0,0
4294,12.0,2.1,3.2,6.0,3,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4295,14.0,2.0,3.1,6.0,3,19.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4296,13.0,2.1,3.7,6.0,3,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4297,19.0,2.1,3.5,6.0,3,21.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4298,20.0,2.4,4.6,6.0,3,22.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4299,21.0,2.5,3.9,6.0,3,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4300,20.0,2.5,5.0,6.0,3,22.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4301,20.0,2.5,5.0,6.0,3,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4302,19.0,2.6,4.5,6.0,4,22.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4303,19.0,2.6,4.5,6.0,4,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4304,26.0,2.6,4.3,7.0,4,24.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4305,21.0,2.7,4.6,6.0,4,24.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4306,16.0,2.8,5.2,6.0,4,24.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4307,16.0,2.8,5.2,6.0,4,24.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4308,20.0,2.6,3.8,6.0,4,25.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4309,20.0,2.6,3.8,6.0,4,25.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4310,24.0,2.8,5.1,7.0,4,26.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4311,24.0,2.8,5.1,7.0,4,26.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4312,22.0,2.5,4.3,7.0,3,26.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4313,22.0,2.5,4.3,7.0,3,26.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4314,25.0,2.3,4.7,6.0,3,25.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4315,25.0,2.3,4.7,6.0,3,25.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4316,23.0,2.5,4.4,6.0,3,25.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4317,23.0,2.5,4.4,6.0,3,25.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4318,19.0,2.5,3.8,6.0,3,25.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4319,19.0,2.5,3.8,6.0,3,25.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4320,17.0,2.3,3.7,7.0,3,24.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4321,17.0,2.3,3.7,7.0,3,24.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4322,20.0,2.3,3.9,7.0,3,24.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4323,20.0,2.1,3.5,6.0,3,23.0,37,0,0,0.0,0.0,0.0,1.0,0.0,0
4324,18.0,2.0,3.4,6.0,3,23.0,67,0,0,1.0,0.0,0.0,0.0,0.0,0
4325,20.0,2.0,2.9,6.0,3,23.0,107,0,0,0.0,0.0,0.0,1.0,0.0,0
4326,16.0,2.0,3.2,6.0,3,23.0,137,0,0,1.0,0.0,0.0,0.0,0.0,0
4327,10.0,1.6,2.9,6.0,3,20.0,-93,0,0,0.0,0.0,0.0,1.0,0.0,0
4328,10.0,1.5,2.2,6.0,3,20.0,-58,0,0,1.0,0.0,0.0,0.0,0.0,0
4329,13.0,1.4,3.0,6.0,3,20.0,-23,0,0,0.0,0.0,0.0,1.0,0.0,0
4330,9.0,1.5,2.4,6.0,3,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4331,8.0,1.4,2.3,6.0,3,19.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4332,8.0,1.3,2.2,6.0,3,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4333,6.0,1.3,2.3,6.0,3,18.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4334,6.0,1.3,2.3,6.0,3,18.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4335,7.0,1.2,1.9,6.0,2,18.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4336,7.0,1.2,1.9,6.0,2,18.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4337,7.0,1.2,1.9,6.0,2,18.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4338,8.0,1.1,1.9,6.0,2,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4339,8.0,1.1,1.9,6.0,2,19.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4340,7.0,1.1,1.9,6.0,2,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
4341,7.0,1.1,1.9,6.0,2,19.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
4342,7.0,1.1,1.9,6.0,2,19.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
4343,7.0,1.1,1.9,6.0,2,19.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
4344,6.0,1.0,2.0,5.0,2,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
